-1.0845500000000001,-2.1452,-0.23582500000000017
-0.7469899999999999,-1.9537,-0.2035250000000004
-0.48602500000000004,-2.58095,8.98545
-0.68953,-3.04305,-9.710899999999999
-0.97444,-2.8204,9.3278
-1.4796,-2.19545,9.2105
-1.7765,-2.2314,-0.2298499999999999
-1.4605,-2.3966000000000003,9.196100000000001
-1.0151,-2.5115,9.454699999999999
-0.785295,-2.6264,-0.22862500000000008
-0.63207,-2.557,-0.22507500000000036
-0.58179,-2.0614,-0.22987499999999983
-0.598555,-1.6089,-0.2442000000000002
-0.14126,-1.6376,-0.25734999999999975
-0.11492000000000001,-0.887035,-0.2466499999999998
0.6787425,-1.8603,-0.220275
-0.8451500000000001,-0.7302274999999999,-0.23222500000000013
-1.42215,-2.46845,-0.23582500000000017
-1.87705,-2.6144499999999997,8.9184
-1.75015,-0.40579999999999994,9.069199999999999
-1.54665,-2.9113499999999997,-0.24180000000000001
-1.22825,-2.8443,9.256
-0.938525,-0.8607,-0.2022999999999997
-1.21865,-2.90415,9.3733
-1.1564,-2.7150499999999997,9.2895
-1.1348500000000001,-2.45885,-0.2179000000000002
-1.1851,-2.45405,9.19375
-1.0798,-2.4373,-0.22865000000000002
0.557825,-2.42535,9.066849999999999
-1.2402,-2.25055,-0.2226499999999998
-1.1133000000000002,-2.5666,-0.2310249999999998
-1.1851500000000001,-2.52105,9.4164
-1.2522,-2.13325,-0.24307500000000015
-1.4461,-2.059,-0.24540000000000006
-1.25935,-1.8722500000000002,-0.26817499999999983
-1.2761,-1.75975,-0.22277499999999995
-1.3575,-1.7238,-0.21665
-0.9648650000000001,-1.8627,9.8354
-1.1636,-0.730235,-0.23592499999999994
-1.0032,-1.3527,10.1685
-0.629675,-1.80765,-0.23000000000000043
-1.02475,-1.26895,-0.2309249999999996
-0.72305,-1.50595,-0.2537750000000001
-0.732625,-2.7844499999999996,-0.23709999999999987
-0.8188150000000001,-2.70785,-0.20589999999999975
-0.629675,-1.1109,-0.22984999999999944
-0.24660500000000002,-0.7015,-0.2681500000000001
-0.112525,-0.93374,-0.245425
-0.19393,-0.648825,-0.2657499999999997
-0.148445,-0.9504999999999999,-0.21427499999999977
0.6751625,-1.54905,-0.2477999999999998
-0.407015,-1.2833,-0.2442000000000002
-0.5339050000000001,-1.1970999999999998,-0.2657750000000001
-0.691925,-0.27175250000000006,9.2799
-1.1181,-1.1636,9.73485
-0.96726,-0.76854,-0.2622500000000003
-1.2881,-0.93374,-0.20950000000000024
-1.7765,-1.2426,-0.22750000000000004
-0.97444,-2.08535,-0.24275000000000002
-0.555455,-1.9489,-0.25524999999999975
-1.30005,-1.7070500000000002,-0.19874999999999954
-1.585,-0.816425,-0.2682500000000001
-1.573,-0.9097999999999999,-0.2096249999999995
-0.49080250000000003,0.4824224999999999,9.502600000000001
-1.5418500000000002,0.31842000000000004,-0.23582500000000017
-0.80924,-0.61531,-9.5648
-0.39983500000000005,-0.0694325,-0.2166999999999999
-1.42695,-2.0016,-0.22384999999999966
-1.7046999999999999,-2.7557,9.0692
-1.075,-2.1093,-0.24659999999999993
-0.514755,-1.73815,-0.22745000000000015
-0.31603499999999995,-2.07815,-0.24180000000000001
-0.131685,-2.1859,-0.23222499999999968
-0.11971000000000001,-1.83875,-0.23942499999999978
-0.48123499999999997,-2.1165000000000003,-0.2537750000000001
-0.5315099999999999,-2.1308499999999997,-0.21650000000000036
-0.43335,-1.6759,-0.23950000000000005
-0.7565649999999999,-2.0734,10.568
-1.027095,-1.0415,-0.21799999999999953
-1.24735,-1.67355,-0.20950000000000024
-1.2498,-3.85225,11.1805
-1.0343,-3.2896,-0.1952500000000006
-1.3239999999999998,-0.3459749999999999,-0.2382249999999999
-1.6089,-2.3510999999999997,-0.2214750000000003
-1.1947,-2.885,-0.23704999999999998
-0.69432,-1.63765,-0.21784999999999988
-0.80445,-1.6040999999999999,-0.24065000000000025
-0.675165,-2.0566,-0.20832499999999987
-0.43335500000000005,-1.0127549999999998,7.2712
-0.5794,-0.814025,-0.2502000000000002
-0.39983,-1.154,-0.20830000000000037
-0.65122,-1.3982,-0.21897499999999992
-0.70629,-1.38145,-0.1942499999999998
-0.85712,-2.4876,10.8125
0.6679725,-2.308,10.5205
-0.840365,-0.383075,-0.2404000000000006
-0.71826,0.241815,-0.22399999999999975
-0.3304,-3.39975,-0.19875000000000043
0.675165,-4.2593,10.9585
0.895435,-2.89455,-0.2083999999999997
0.337585,-2.2649,-0.21187500000000004
-0.869095,-3.3327,8.8514
-0.85473,-2.5665500000000003,-0.21550000000000025
0.07302499999999998,-0.816425,-0.2154999999999998
-0.80924,-0.004788499999999999,-0.245425
-1.25455,-1.29765,-0.2214750000000003
-1.09415,-0.3663,8.523399999999999
-0.75657,-1.95365,-0.2298250000000004
-0.921765,-2.7605,-0.2517499999999999
-0.55785,-3.98635,-0.1844999999999999
-0.591365,-3.6081000000000003,11.527999999999999
-0.526725,-0.7625525,-0.20575000000000054
-0.088583,-2.2314,-0.22600000000000042
0.081403,-2.6168500000000003,9.8737
-0.30645500000000003,-2.1045,-0.24065000000000003
-0.521935,-2.1093,-0.23462499999999986
-0.92177,-2.6336,-0.22865000000000002
-0.584185,-2.86585,-0.23104999999999976
-0.088583,-2.71265,-0.21547500000000008
-0.047883999999999996,-2.34155,-0.26697499999999996
-0.21548,-1.5945,-0.23942500000000044
-0.34237,-1.0343,-0.25377499999999964
-0.53391,-1.68075,-0.21547500000000008
-0.34716,-1.9082,-0.1963250000000003
-0.6177050000000001,-2.3703,-0.214175
-0.608125,-2.3439,-0.22974999999999968
-0.50518,-0.9756225000000001,11.3655
-1.10375,-2.2649,11.384500000000001
0.08619099999999999,-0.8571277500000001,-0.2202499999999996
0.94092,-3.40455,-0.22150000000000025
0.63207,-3.5553999999999997,-0.23374999999999968
0.794875,-1.9177499999999998,-0.22507499999999991
0.383075,-1.6472,-0.2477999999999998
-0.098164,-2.7748999999999997,-0.21427499999999977
-0.31843,-2.80605,-0.2118749999999996
-0.622495,-1.35275,-0.23582500000000017
-0.897825,-0.7422,-0.18674999999999997
-0.83318,-1.34315,-0.2382249999999999
-0.73502,-1.79325,-0.21069999999999967
-0.5674250000000001,-1.9369,-0.1927500000000002
-0.11252999999999999,-2.52345,-0.18074999999999974
-0.15562,-2.58575,-0.2298250000000004
-0.50278,-2.4301000000000004,-0.19874999999999954
-0.48602500000000004,-2.7437500000000004,-0.23324999999999996
-0.34237,-1.65915,-0.21425000000000027
-0.17956499999999997,-3.15555,-0.1905000000000001
0.30406,-3.8259499999999997,-0.24909999999999988
1.12407375,-2.2649,-0.2214750000000003
-0.22266000000000002,-1.3168000000000002,-0.22745000000000015
-0.63686,-2.162,-0.2142999999999997
-0.7182599999999999,-3.0310499999999996,-0.2071000000000005
-0.59855,-2.7438000000000002,8.5473
-0.497995,-2.43495,-0.2442000000000002
-0.754175,-2.0805499999999997,-0.20472499999999982
-0.91698,-1.9082,-8.65265
-0.687135,-1.6568,-0.23582500000000017
-0.3711,-2.28885,-0.22862500000000008
-0.34716,-2.3870500000000003,-0.23704999999999998
0.16041,-3.1005000000000003,-0.23474999999999957
0.17956499999999997,-2.0901500000000004,10.6785
0.220265,-0.790079,-0.18800000000000017
-0.0766145,-4.11805,-0.22624999999999984
-0.591365,-4.02945,-0.24550000000000027
0.31125,-2.5163,-0.22742499999999932
0.464475,-0.799665,-0.22622500000000034
-0.59616,-1.7885,-0.18912499999999977
-0.99598,-0.753,8.61195
-0.555455,-1.9680000000000002,-0.233425
-0.5937600000000001,-1.0223499999999999,-8.078
-0.56503,-1.1301,-0.245425
-0.6200950000000001,-1.5920999999999998,-0.21667500000000017
-1.0606,-2.2984,-0.24302499999999982
-1.0486499999999999,-3.3926,-0.2502249999999999
-0.6775599999999999,-3.45005,-0.2370000000000001
-0.447715,-3.7134,10.8645
-0.72544,-3.4380499999999996,-0.2082500000000005
-0.6081300000000001,-3.9193,12.007000000000001
-0.8068500000000001,-4.72375,-0.16524999999999945
-0.8260000000000001,-3.474,-0.19752499999999973
-1.1875,-2.15475,-0.21547500000000008
-1.4916,-2.3510999999999997,8.4683
-1.33115,-2.87545,-0.1974999999999998
